Assembly,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Sequence_Type,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
GCF_000879815.1,NA,"Tsai,W.S., Shih,S.L., Venkatesan,S.G., Aquino,M.U., Green,S.K., Kenyon,L., Jan,F.J., Aquino,M., Huang,Y.C., Jan,F.-J.",2015-02-22T18:01:24Z,GSD1,Tomato leaf curl Cotabato virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Philippines: Mindanao,Philippines,NA,Solanum lycopersicum,NA,NA,NA,ViralProj28989
GCF_000879795.1,NA,"Yazdi,H.R., Heydarnejad,J., Massumi,H., Bolok Yazdi,H.R., Hosseini Abhari,E.",2015-02-22T18:01:18Z,Kerman,Beet curly top Iran virus,Becurtovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Iran: Kerman,Iran,NA,Beta vulgaris subsp. vulgaris,NA,NA,NA,ViralProj28973
GCF_000879555.1,NA,"Castillo-Urquiza,G.P., Beserra,J.E. Jr., Bruckner,F.P., Lima,A.T., Varsani,A., Alfenas-Zerbini,P., Murilo Zerbini,F., Beserra,J.E.A. Jr., Lima,A.T.M., Zerbini,P.A., Zerbini,F.M.",2015-02-22T18:00:57Z,BR:Coi22:07,Tomato common mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Brazil,Brazil,NA,Solanum lycopersicum,NA,2007-07-17,NA,ViralMultiSegProj30185
GCF_000879515.1,NA,"Collins,A.M., Roye,M.E.",2015-02-22T18:00:53Z,August Town,Macroptilium golden mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Jamaica,Jamaica,NA,Wissadula amplissima,NA,2004,NA,ViralMultiSegProj30169
GCF_000879475.1,NA,"Das,S., Ghosh,R., Paul,S., Roy,A., Ghosh,S.K., Das,A., Palit,P., Acharyya,S., Mir,J.I.",2015-02-22T18:00:49Z,NA,Mesta yellow vein mosaic Bahraich virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,"India: North India, Bahraich",India,NA,Hibiscus cannabinus,NA,NA,NA,ViralProj30083
GCF_000879415.1,NA,"Feng,X.H., Guo,A.P.",2015-02-22T18:00:42Z,NA,Tomato leaf curl Hsinchu virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China,China,NA,Boehmeria nivea,NA,NA,NA,ViralMultiSegProj29985
GCF_000879195.1,NA,"Paul,S., Ghosh,R., Das,S., Das,A., Palit,P., Acharyya,S., Mir,J.I., Ghosh,S.K., Roy,A.",2015-02-22T18:00:11Z,North India (Bahraich),Kenaf leaf curl virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,India,India,NA,Hibiscus cannabinus,NA,NA,NA,ViralProj28991
GCF_000879075.1,NA,"Yang,C.X., Wu,Z.J.",2015-02-22T17:59:38Z,Fz1,Emilia yellow vein virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China,China,NA,Emilia sonchifolia,NA,NA,NA,ViralProj28689
GCF_000875625.1,NA,"Aranha,S.A., Inoue-Nagata,A.K.",2015-02-13T08:40:28Z,6319,Okra mottle virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Brazil,Brazil,NA,Abelmoschus esculentus,plant leaf,2008-02,NA,ViralMultiSegProj31095
GCF_000875485.1,NA,"Lozano,G., Trenado,H.P., Valverde,R.A., Navas-Castillo,J.",2015-02-13T08:40:25Z,ES:CI:BG1:02,Sweet potato leaf curl Spain virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Spain,Spain,NA,Ipomoea batatas,NA,NA,NA,ViralProj30673
GCF_000875365.1,NA,"Kumar,Y., Hallan,V., Zaidi,A.A.",2015-02-13T08:40:22Z,India,Tomato leaf curl Palampur virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,India:Himachal Pradesh,India,NA,Solanum lycopersicum,plant leaf,2006-12-30,NA,ViralMultiSegProj30181
GCF_000875245.1,NA,"Schubert,J., Habekuss,A., Kazmaier,K., Jeske,H.",2015-02-13T08:40:12Z,SxA25,Oat dwarf virus,Mastrevirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Germany:Saxony-Anhalt,Germany,NA,Avena sativa,NA,2006,NA,ViralProj30037
GCF_000875165.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:40:04Z,NA,Clerodendron golden mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Sonla,Viet Nam,NA,Clerodendrum philippinum,NA,NA,NA,ViralMultiSegProj29849
GCF_000875005.1,NA,"Tsai,W.S., Shih,S.L., Venkatesan,S.G., Aquino,M.U., Green,S.K., Kenyon,L., Jan,F.J., Aquino,M., Huang,Y.C., Jan,F.-J.",2015-02-13T08:39:54Z,P134,Tomato leaf curl Cebu virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Philippines: Cebu,Philippines,NA,Solanum lycopersicum,NA,NA,NA,ViralProj28987
GCF_000874905.1,NA,"Osei,M.K., Akromah,R., Shih,S.L., Lee,L.M., Green,S.K.",2015-02-13T08:39:48Z,FGH5-3,Tomato leaf curl Ghana virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Ghana:Akumadan,Ghana,NA,Solanum lycopersicum,NA,NA,NA,ViralProj28699
GCF_000874545.1,NA,"He,Z.F., Mao,M.J., Yu,H., Li,H.P., Chen,X.",2015-02-13T08:39:30Z,G10,Allamanda leaf curl virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,China,China,NA,Allamanda cathartica,NA,NA,NA,ViralProj30179
GCF_000874565.1,NA,"Castillo-Urquiza,G.P., Beserra,J.E. Jr., Bruckner,F.P., Lima,A.T., Varsani,A., Alfenas-Zerbini,P., Murilo Zerbini,F., Beserra,J.E.A. Jr., Lima,A.T.M., Zerbini,P.A., Zerbini,F.M.",2015-02-13T08:39:30Z,BR:Pda58:05,Tomato mild mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Brazil,Brazil,NA,Solanum lycopersicum,NA,2005-05,NA,ViralMultiSegProj30187
GCF_000874525.1,NA,"Albuquerque,L.C., Martin,D.P., Avila,A.C., Inoue-Nagata,A.K., Ribeiro,S.G., Daniels,J., Fernandes-Carrijo,F.R.",2015-02-13T08:39:29Z,Ba-3,Tomato yellow vein streak virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Brazil,Brazil,NA,Solanum tuberosum,NA,1983,NA,ViralMultiSegProj30171
GCF_000874505.1,NA,"Tsai,W.S., Shih,S.L., Roff,M.M.N., Green,S.K.",2015-02-13T08:39:29Z,MP1,Pumpkin yellow mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Malaysia: Negeri Sembilan,Malaysia,NA,NA,NA,2001,NA,ViralProj30159
GCF_000874425.1,NA,"Oluwafemi,S., Varsani,A., Monjane,A.L., Shepherd,D.N., Owor,B.E., Rybicki,E.P., Martin,D.P.",2015-02-13T08:39:26Z,USV-NEji2,Urochloa streak virus,Mastrevirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Nigeria: Ejigbo,Nigeria,NA,NA,NA,2007,NA,ViralProj30033
GCF_000874065.1,NA,"Bezerra-Agasie,I.C., Ferreira,G.B., Avila,A.C., Inoue-Nagata,A.K., Hallwass,M.",2015-02-13T08:39:03Z,NA,Tomato severe rugose virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Brazil,Brazil,NA,Capsicum frutescens,NA,NA,NA,ViralMultiSegProj19973
GCF_000873945.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:39:02Z,NA,Tomato yellow leaf curl Vietnam virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Hanoi,Viet Nam,NA,Solanum lycopersicum,NA,NA,NA,ViralProj19785
GCF_000873925.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:38:57Z,NA,Lindernia anagallis yellow vein virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Hanoi,Viet Nam,NA,Lindernia procumbens,NA,NA,NA,ViralProj19777
GCF_000873405.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:38:26Z,NA,Corchorus golden mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Hanoi,Viet Nam,NA,Corchorus capsularis,NA,NA,NA,ViralMultiSegProj20051
GCF_000873265.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:38:09Z,NA,Spilanthes yellow vein virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Dalat,Viet Nam,NA,Acmella paniculata,NA,NA,NA,ViralProj19779
GCF_000873285.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:38:09Z,NA,Erectites yellow mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Hoabinh,Viet Nam,NA,Erechtites valerianifolius,NA,NA,NA,ViralProj19787
GCF_000873145.1,NA,"Sivalingam,P.N., Satheesh,V., John,P., Chandramohan,S., Malathi,V.G.",2015-02-13T08:38:07Z,iari,Clerodendron yellow mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,India,India,NA,NA,NA,NA,NA,ViralProj19599
GCF_000873045.1,NA,"Chatterjee,A., Ghosh,S.K.",2015-02-13T08:37:55Z,Barackpore,Mesta yellow vein mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,India,India,NA,Hibiscus cannabinus,NA,NA,NA,ViralProj18967
GCF_000872745.1,NA,"Tsai,W.S., Shih,S.L., Venkatesan,S.G., Aquino,M.U., Green,S.K., Kenyon,L., Jan,F.J., Aquino,M., Huang,Y.C., Jan,F.-J.",2015-02-13T08:37:40Z,P162,Tomato leaf curl Mindanao virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Philippines: Mindanao,Philippines,NA,Solanum lycopersicum,NA,NA,NA,ViralProj29011
GCF_000872685.1,NA,"Shepherd,D.N., Varsani,A., Windram,O.P., Lefeuvre,P., Monjane,A.L., Owor,B.E., Martin,D.P., Shepherd,D., Martin,D., Windram,O., Monjane,A., Owor,B.",2015-02-13T08:37:38Z,ESV[ZmGur],Eragrostis streak virus,Mastrevirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Zimbabwe: Guruve,Zimbabwe,NA,Eragrostis curvula,NA,2007-01,NA,ViralProj28825
GCF_000872445.1,NA,"Singh,A.K., Chattopadhyay,B., Pandey,P.K., Chakraborty,S.",2015-02-13T08:36:53Z,Varanasi,Radish leaf curl virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,India,India,NA,Raphanus sativus,NA,NA,NA,ViralProj28279
GCF_000871805.1,NA,"Rojas,A., Kvarnheden,A., Marcenaro,D., Valkonen,J.P.",2015-02-13T08:36:03Z,NI2,Tomato leaf curl Sinaloa virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Nicaragua:Santa Lucia,Nicaragua,NA,Solanum lycopersicum,NA,NA,NA,ViralMultiSegProj19971
GCF_000871685.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:35:55Z,NA,Sida yellow vein Vietnam virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Hanoi,Viet Nam,NA,Sida rhombifolia,NA,NA,NA,ViralProj19783
GCF_000871705.1,NA,"Knierim,D., Maiss,E.",2015-02-13T08:35:55Z,NA,Tobacco leaf curl Thailand virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Thailand,Thailand,NA,Solanum lycopersicum,NA,NA,NA,ViralProj19799
GCF_000871525.1,NA,"Kasin,Y.A., Gopal,P., Sinilal,B., Usha,R.",2015-02-13T08:35:39Z,NA,Sida yellow vein Madurai virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,India:Madurai,India,NA,NA,plant leaf,NA,NA,ViralProj19405
GCF_000871445.1,NA,"Lefeuvre,P., Delatte,H., Naze,F., Dogley,W., Reynaud,B., Lett,J.M.",2015-02-13T08:35:35Z,NA,Tomato leaf curl Seychelles virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Seychelles:Mahe,Seychelles,NA,Solanum lycopersicum,NA,2004,NA,ViralProj18869
GCF_000870965.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:34:43Z,NA,Kudzu mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Hoabinh,Viet Nam,NA,Pueraria montana,NA,NA,NA,ViralMultiSegProj20053
GCF_000870825.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:34:31Z,NA,Mimosa yellow leaf curl virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam: Binhduong,Viet Nam,NA,Mimosa,NA,NA,NA,ViralProj19781
GCF_000870725.1,NA,"Zambrano,K.A., Carrillo,J., Carballo,O., Rivera-Bustamante,R., Marys,E.E., Rivera-Bustamante,R.F.",2015-02-13T08:34:19Z,V10,Tomato mild yellow leaf curl Aragua virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Venezuela,Venezuela,NA,Solanum lycopersicum,NA,NA,NA,ViralMultiSegProj19653
GCF_000870405.1,NA,"Were,H.K., Takanami,Y.",2015-02-13T08:33:49Z,KG5TOB,Honeysuckle yellow vein Kagoshima virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Japan:Kagoshima,Japan,NA,NA,NA,NA,NA,ViralProj18657
GCF_000869725.1,NA,"Dong,J.H., Zhang,Z.K., Ding,M., Fang,Q., Zhou,H.",2015-02-13T08:32:32Z,Jinghong,Crassocephalum yellow vein virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China,China,NA,Crassocephalum crepidioides,NA,NA,NA,ViralProj18659
GCF_000869465.1,NA,"Hernandez-Zepeda,C., Idris,A.M., Carnevali,G., Brown,J.K., Moreno-Valenzuela,O.A.",2015-02-13T08:31:54Z,NA,Desmodium leaf distortion virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Mexico: Yucatan,Mexico,NA,Desmodium glabrum,NA,NA,NA,ViralMultiSegProj17991
GCF_000869445.1,NA,"He,Z.F., Yu,H.",2015-02-13T08:31:49Z,G2,Tomato leaf curl Guangdong virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,"China: Guangdong, Guangzhou",China,NA,Solanum lycopersicum,NA,NA,NA,ViralProj17805
GCF_000869365.1,NA,"Wu,J.B., Mugiira,R.B., Zhou,X., Zhou,X.P.",2015-02-13T08:31:41Z,GD6,Malvastrum leaf curl Guangdong virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China:Guangdong province,China,NA,Malvastrum coromandelianum,NA,NA,NA,ViralProj17593
GCF_000869345.1,NA,"Hernandez-Zepeda,C., Idris,A.M., Carnevali,G., Brown,J.K., Moreno-Valenzuela,O.A.",2015-02-13T08:31:38Z,NA,Euphorbia mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Mexico: Yucatan,Mexico,NA,Euphorbia heterophylla,NA,NA,NA,ViralMultiSegProj17551
GCF_000869285.1,NA,"Tsai,W.S., Shih,S.L., Green,S.K., Akkermans,D., Jan,F.-J.",2015-02-13T08:31:25Z,NA,Tomato yellow leaf curl Indonesia virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Indonesia:Lembang,Indonesia,NA,Solanum lycopersicum,NA,1998-01,NA,ViralProj17387
GCF_000868885.1,NA,"Shih,S.L., Tsai,W.S., Green,S.K., Lee,L.M.",2015-02-13T08:30:28Z,AFTT23,Tomato leaf curl Arusha virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Tanzania:Kilimanjaro,Tanzania,NA,Solanum lycopersicum,NA,NA,NA,ViralProj18861
GCF_000868585.1,NA,"Chowda Reddy,R.V., Colvin,J., Muniyappa,V.",2015-02-13T08:29:59Z,NA,Tomato leaf curl Pune virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,India: Pune,India,NA,NA,NA,NA,NA,ViralProj18015
GCF_000868505.1,NA,"He,Z.F., Yu,H.",2015-02-13T08:29:51Z,G3,Tomato yellow leaf curl Guangdong virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,"China: Guangdong, Guangzhou",China,NA,Solanum lycopersicum,NA,NA,NA,ViralProj17801
GCF_000868445.1,NA,"Xu,Y.P., Cai,X.Z., Zhou,X.P.",2015-02-13T08:29:46Z,GX-1,Tomato leaf curl Guangxi virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China:Guangxi,China,NA,Solanum lycopersicum,NA,NA,NA,ViralProj17607
GCF_000868385.1,NA,"Tsai,W.-S., Green,S.K., Behjatnia,S.A.A., Rezaian,A., Iram,S., Mansoor",2015-02-13T08:29:42Z,Rahim Yar Khan 1,Pedilanthus leaf curl virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Pakistan: Rahim Yar Khan,Pakistan,NA,Solanum lycopersicum,NA,NA,NA,ViralProj17539
GCF_000867925.1,NA,"Hernandez-Zepeda,C., Idris,A.M., Carnevali,G., Brown,J.K., Moreno-Valenzuela,O.A.",2015-02-13T08:29:09Z,NA,Sida yellow mosaic Yucatan virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Mexico: Yucatan,Mexico,NA,Sida acuta,NA,NA,NA,ViralMultiSegProj18625
GCF_000867765.1,NA,"Guo,X., Shi,M., Zhou,X.",2015-02-13T08:28:58Z,Hn36,Malvastrum yellow mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,ViralProj18131
GCF_000867685.1,NA,"Hernandez-Zepeda,C., Idris,A.M., Carnevali,G., Brown,J.K., Moreno-Valenzuela,O.A.",2015-02-13T08:28:55Z,NA,Corchorus yellow spot virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Mexico: Yucatan,Mexico,NA,Corchorus siliquosus,NA,NA,NA,ViralMultiSegProj17993
GCF_000867665.1,NA,"Shih,S.L., Green,S.K., Tsai,W.S., Lee,L.M., Levasseur,V.",2015-02-13T08:28:50Z,NA,Okra yellow crinkle virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Mali,Mali,NA,NA,NA,NA,NA,ViralProj17807
GCF_000867585.1,NA,"Wu,J.B., Cai,J.H., Zhou,X.P.",2015-02-13T08:28:46Z,G111,Siegesbeckia yellow vein Guangxi virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China:Guangxi Province,China,NA,Sigesbeckia glabrescens,NA,2005-12-01,NA,ViralProj17595
GCF_000867505.1,NA,"Sakata,J.J., Shibuya,Y., Sharma,P., Ikegami,M., Sakata,J.",2015-02-13T08:28:39Z,NA,Pepper yellow leaf curl Indonesia virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Indonesia,Indonesia,NA,NA,NA,NA,NA,ViralMultiSegProj17429
GCF_000867465.1,NA,"Wu,J.B., Zhou,X.P., Cai,J.H., Wu,J.",2015-02-13T08:28:37Z,GD13,Siegesbeckia yellow vein virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,China:Guangdong province,China,NA,Sigesbeckia glabrescens,NA,NA,NA,ViralProj17267
GCF_000867305.1,NA,"Mauricio-Castillo,J.A., Arguello-Astorga,G.R., Mendez-Lozano,J.",2015-02-13T08:28:24Z,Guasave-Sinaloa,Sida mosaic Sinaloa virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Mexico,Mexico,NA,NA,NA,2005,NA,ViralMultiSegProj16937
GCF_000867165.1,NA,"Brown,J.K., Idris,A.M., Torres-Jerez,I., Banks,G.K., Wyatt,S.D., Baumann,K., Bird,J.",2015-02-13T08:28:17Z,NA,Merremia mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Puerto Rico,USA,PR,NA,NA,NA,NA,ViralMultiSegProj16699
GCF_000866845.1,NA,"Guo,X., Zhou,X.",2015-02-13T08:27:53Z,Hn57,Sida leaf curl virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,China:Hainan,China,NA,NA,NA,NA,NA,ViralProj16225
GCF_000866585.1,NA,"Huang,J., Jiang,T., Zhou,X.",2015-02-13T08:27:30Z,G38,Alternanthera yellow vein virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China:Guangxi,China,NA,Ludwigia hyssopifolia,NA,NA,NA,ViralProj15560
GCF_000866145.1,NA,"Huang,J., Zhou,X., Zhou,X.P.",2015-02-13T08:27:01Z,G87,Malvastrum leaf curl virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China:Guangxi,China,NA,Malvastrum coromandelianum,NA,NA,NA,ViralProj16325
GCF_000865805.1,NA,"Revill,P.A., Ha,C.V., Porchun,S.C., Vu,M.T., Dale,J.L.",2015-02-13T08:26:40Z,B,Squash leaf curl China virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Viet Nam,Viet Nam,NA,NA,NA,NA,NA,ViralMultiSegProj15591
GCF_000865765.1,NA,"Huang,J., Jiang,T., Zhou,X.",2015-02-13T08:26:38Z,G37,Ludwigia yellow vein virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,China:Guangxi,China,NA,Ludwigia hyssopifolia,NA,NA,NA,ViralProj15559
GCF_000865525.1,NA,"Kvarnheden,A., Lindblad,M., Lindsten,K., Valkonen,J.P.",2015-02-13T08:26:24Z,Enkoping1,Wheat dwarf virus,Mastrevirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Sweden,Sweden,NA,Triticum aestivum,NA,NA,NA,ViralProj15478
GCF_000865405.1,NA,"Fernandes,J.J., Carvalho,M.G., Andrade,E.C., Brommonschenkel,S.H., Fontes,E.P.B., Zerbini,F.M., Calegario,R.F., Ferreira,S.S.",2015-02-13T08:26:20Z,[Brazil:Minas Gerais-Bicas2:1999],Tomato yellow spot virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Brazil,Brazil,NA,NA,NA,NA,NA,ViralMultiSegProj16327
GCF_000865045.1,NA,"Chowda Reddy,R.V., Muniyappa,V., Colvin,J., Seal,S.",2015-02-13T08:25:49Z,NA,Cotton leaf curl Bangalore virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,India,India,NA,NA,NA,NA,NA,ViralProj15575
GCF_000864865.1,NA,"Fontes,E.P.B., Fernandes,A.V., Mariano,A.C., Galvao,R.M., Zerbini,F.M.",2015-02-13T08:25:39Z,Brazil,Sida yellow mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,ViralProj15496
GCF_000864705.1,NA,"Lotrakul,P., Valverde,R.A., Clark,C.A., Sim,J., De La Torre,R.",2015-02-13T08:25:28Z,NA,Sweet potato leaf curl virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,USA,USA,NA,NA,NA,NA,NA,ViralProj15461
GCF_000864465.1,NA,"Packialakshmi,R.M., Srivastava,N., Girish,K.R., Usha,R.",2015-02-13T08:25:09Z,NA,Vernonia yellow vein virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,India:Madurai,India,NA,Cyanthillium cinereum,plant leaf,NA,NA,ViralProj16335
GCF_000864425.1,NA,"Maruthi,M.N., Rekha,A.R., Alam,S.N., Kader,K.A., Cork,A., Colvin,J.",2015-02-13T08:24:59Z,NA,Tomato leaf curl Joydebpur virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,"Bangladesh:Gazipur, Joydebpur",Bangladesh,NA,Solanum lycopersicum,NA,NA,NA,ViralProj16324
GCF_000862185.1,NA,"Yin,Q., Yang,H., Gong,Q., Wang,H., Liu,Y., Hong,Y., Tien,P.",2015-02-13T08:22:29Z,NA,Tomato yellow leaf curl China virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,NA,NA,NA,Solanum lycopersicum,NA,NA,NA,ViralProj15318
GCF_000860165.1,NA,"Zhou,X.P., Xie,Y., Zhang,Z.K., Zhou,X.",2015-02-13T08:20:51Z,Y136,Tobacco leaf curl Yunnan virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,China:Yunnan,China,NA,NA,NA,NA,NA,ViralProj15258
GCF_000860065.1,NA,"Huang,J.F., Zhou,X.P., Cai,J.H., Li,G.X., Zhou,X.",2015-02-13T08:20:45Z,G46,Senecio yellow mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,China:Guangxi,China,NA,Senecio scandens,NA,NA,NA,ViralProj15233
GCF_000859865.1,NA,"Thottappilly,G., Winter,S., Maxwell,D., Kamal,S.",2015-02-13T08:20:34Z,NA,Chayote yellow mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,NA,Nigeria: Ibadan,Nigeria,NA,NA,NA,NA,NA,ViralProj15193
GCF_000859785.1,NA,"Pita,J.S., Fondong,V.N., Sangare,A., Otim-Nape,G.W., Ogwal,S., Fauquet,C.M., Beachy,R.N.",2015-02-13T08:20:29Z,NA,East African cassava mosaic virus,Begomovirus,Geminiviridae,ssDNA(+/-),RefSeq,NA,NA,1,Uganda,Uganda,NA,NA,NA,NA,NA,ViralMultiSegProj15177
